[Tuesday/August 08/08/2023 15:30:54] /home/dny4/Downloads/HealthyPorn/Best-Ad1221_Sex should be fun 🥰_15la6fx.mp4 | length=6.066667 | time=6.0333333333333
[Tuesday/August 08/08/2023 15:31:07] /home/dny4/Downloads/HealthyPorn/Miss-Fitty_I never let me guests go hungry_15l24ra.mp4 | length=5.3 | time=5.2666666666667
[Tuesday/August 08/08/2023 15:31:23] /home/dny4/Downloads/HealthyPorn/TOYST_OF_Very few things turn me on as much as being restrained like this._15h4tpj.mp4 | length=42.2 | time=11.333333333333
[Tuesday/August 08/08/2023 23:07:41] /home/dny4/Downloads/Star.Trek.Discovery.S04E01.Kobayashi.Maru.720p.BluRay.x265.10Bit-Pahe.li.mkv | length=3153.943 | time=1230.438
[Wednesday/August 09/08/2023 12:14:54] /home/dny4/Projects/devops-with-docker/part1/yt-image/Imgur-JY5tHqr.mp4 | length=19.261 | time=19.217391304348
[Wednesday/August 09/08/2023 21:55:18] /home/dny4/Downloads/yt/TheraminTrees/commanded to love ｜ performing false emotions for tyrants [cc] [u91ctugBCsg].mp4 | length=2217.135 | time=428.052625
[Thursday/August 10/08/2023 10:01:11] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/15.Day.2.Part.6.mp4 | length=2363.434 | time=7.1333333333333
[Thursday/August 10/08/2023 10:01:48] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/combined.mp4 | length=36511.074 | time=4216.0883463542
[Thursday/August 10/08/2023 10:48:31] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/chapered.mp4 | length=36511.074 | time=6736.2220052083
[Thursday/August 10/08/2023 10:48:35] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/chapered.mp4 | length=36511.074 | time=11099.456054688
[Thursday/August 10/08/2023 10:48:49] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/chapered.mp4 | length=36511.074 | time=3.1543619791667
[Thursday/August 10/08/2023 10:51:23] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/OUTPUT.mp4 | length=36511.074 | time=9052.2560546875
[Thursday/August 10/08/2023 11:40:22] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/OUTPUT.mkv | length=36511.073 | time=2074.434
[Thursday/August 10/08/2023 11:57:38] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/The Last Algorithms Course You'll Need.mkv | length=36511.073 | time=3132.401
[Thursday/August 10/08/2023 12:05:34] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/The Last Algorithms Course You'll Need.mkv | length=36511.073 | time=4702.934
[Thursday/August 10/08/2023 12:08:50] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/The Last Algorithms Course You'll Need.mkv | length=36511.073 | time=235.4
[Thursday/August 10/08/2023 12:12:27] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/segment1.mp4 | length=33470.999 | time=243.354
[Thursday/August 10/08/2023 12:14:01] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/segment1.mp4 | length=36276.073 | time=10.988
[Thursday/August 10/08/2023 12:15:20] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/segment1.mp4 | length=36271.073 | time=2.221
[Thursday/August 10/08/2023 12:17:56] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/test2.mp4 | length=36270.073 | time=9.588
[Thursday/August 10/08/2023 12:20:05] /home/dny4/Courses/SDE/The.Primeagen/The Last Algorithms Course You'll Need/OUTPUT.mkv | length=36270.073 | time=2.018
[Thursday/August 10/08/2023 23:00:51] /home/dny4/Downloads/Fundamentals of backend engineering (hevc)/1 - Introduction/1 - Welcome.m4v | length=347.158 | time=286.13333333333
[Thursday/August 10/08/2023 23:09:41] /home/dny4/Videos/bigboxSWE/00 - How To Code Everyday.mp4 | length=87.563 | time=26.75
[Friday/August 11/08/2023 08:25:39] /home/dny4/2023-08-11 08-12-04.mkv | length=773.1 | time=770.633
[Friday/August 11/08/2023 16:12:03] /home/dny4/Downloads/No.Hard.Feelings.2023.720p.WEBRip.800MB.x264-GalaxyRG.mkv | length=6202.923 | time=5951.489
[Friday/August 11/08/2023 17:17:07] /home/dny4/Downloads/BrBa.S04E01.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2831.946 | time=5.088
[Friday/August 11/08/2023 17:17:26] /home/dny4/Downloads/BrBa.S04E01.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2831.946 | time=11.345
[Friday/August 11/08/2023 18:13:31] /home/dny4/Downloads/BrBa.S04E01.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2831.946 | time=2798.379
[Friday/August 11/08/2023 19:25:46] /home/dny4/Downloads/BrBa.S04E02.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2758.858 | time=291.75
[Friday/August 11/08/2023 19:26:03] /home/dny4/Downloads/BrBa.S04E02.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2758.858 | time=303.512
[Friday/August 11/08/2023 19:26:14] /home/dny4/Videos/bigboxSWE/00 - How To Code Everyday.mp4 | length=87.563 | time=35.958333333333
[Friday/August 11/08/2023 20:01:55] /home/dny4/Downloads/BrBa.S04E02.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2758.858 | time=2737.401
[Friday/August 11/08/2023 20:58:43] /home/dny4/Downloads/BrBa.S04E03.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2773.834 | time=2773.834
[Friday/August 11/08/2023 21:51:16] /home/dny4/Downloads/BrBa.S04E03.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2773.834 | time=179.513
[Friday/August 11/08/2023 22:27:50] /home/dny4/Downloads/BrBa.S04E04.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2713.802 | time=2663.911
[Friday/August 11/08/2023 23:05:36] /home/dny4/Downloads/BrBa.S04E05.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.927 | time=2832.927
[Saturday/August 12/08/2023 08:55:41] /home/dny4/Videos/The.Pyschology.of.../01 - The Psychology of Self-Transformation.mp4 | length=638.108 | time=9.9666666666667
[Saturday/August 12/08/2023 13:02:43] /home/dny4/Downloads/BrBa.S04E04.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2713.802 | time=203.703
[Saturday/August 12/08/2023 13:02:56] /home/dny4/Downloads/BrBa.S04E05.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.927 | time=142.017
[Saturday/August 12/08/2023 13:44:19] /home/dny4/Downloads/BrBa.S04E06.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.927 | time=2802.133
[Saturday/August 12/08/2023 14:28:23] /home/dny4/Downloads/BrBa.S04E07.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.927 | time=2792.206
[Saturday/August 12/08/2023 16:57:11] /home/dny4/Downloads/BrBa.S04E07.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.927 | time=918.459
[Saturday/August 12/08/2023 18:48:56] /home/dny4/Downloads/BrBa.S04E08.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.714 | time=2830.411
[Saturday/August 12/08/2023 19:30:36] /home/dny4/Downloads/BrBa.S04E09.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.714 | time=688.605
[Saturday/August 12/08/2023 21:02:34] /home/dny4/Downloads/yt/Albert Camus - How To Live In The Present (Philosophy of Absurdism) [wKhZtddlWhw].mp4 | length=1422.014 | time=590.88
[Sunday/August 13/08/2023 20:31:19] /home/dny4/Downloads/BrBa.S04E11.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2817.908 | time=75.492
[Sunday/August 13/08/2023 20:49:27] /home/dny4/Downloads/BrBa.S04E09.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.714 | time=2798.045
[Sunday/August 13/08/2023 20:49:42] /home/dny4/Downloads/BrBa.S04E10.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.714 | time=4.713
[Sunday/August 13/08/2023 20:49:52] /home/dny4/Downloads/BrBa.S04E09.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.714 | time=640.348
[Sunday/August 13/08/2023 20:50:00] /home/dny4/Downloads/BrBa.S04E12.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2758.858 | time=1.084
[Sunday/August 13/08/2023 21:38:35] /home/dny4/Downloads/BrBa.S04E10.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2832.714 | time=2795.584
[Sunday/August 13/08/2023 22:34:47] /home/dny4/Downloads/BrBa.S04E11.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2817.908 | time=2787.576
[Sunday/August 13/08/2023 23:03:23] /home/dny4/Downloads/BrBa.S04E12.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2758.858 | time=2730.686
[Sunday/August 13/08/2023 23:20:29] /home/dny4/Downloads/.nsfw/u_tastynova/tastynova_Ever got your cock milked by a professional? 💦❤️ check out my biggest $5 SALE so far on my OF or Fansly 🥰 I love to chat, sext and share my naughty adventure on there 😈✨ links in comments_15ctb3d.mp4 | length=24.12 | time=24.08
[Sunday/August 13/08/2023 23:49:16] /home/dny4/Downloads/BrBa.S05E01.720p.BrRip.x264.300MB-Pahe.in.mkv | length=2578.676 | time=460.293
[Sunday/August 13/08/2023 23:54:24] /home/dny4/Downloads/BrBa.S05E01.720p.BrRip.x264.300MB-Pahe.in.mkv | length=2578.676 | time=1994.576
[Monday/August 14/08/2023 00:21:32] /home/dny4/Downloads/BrBa.S05E01.720p.BrRip.x264.300MB-Pahe.in.mkv | length=2578.676 | time=2578.676
[Monday/August 14/08/2023 00:21:40] /home/dny4/Downloads/Spide-Ma.Acros.the.Spide-Vers.2023.mkv | length=8405.843 | time=104.313
[Monday/August 14/08/2023 11:58:25] /home/dny4/Downloads/yt/TheraminTrees/resisting emotional blackmail ｜ when 'compassion' corrupts [cc] [PEexQAkhFpM].mp4 | length=1942 | time=644.018375
[Monday/August 14/08/2023 19:32:29] /home/dny4/Downloads/Possession.1981.720p.BluRay.X264.950MB-Pahe.in.mkv | length=7422.708 | time=7402.645
[Monday/August 14/08/2023 21:42:26] /home/dny4/Downloads/BrBa.S05E02.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2833.908 | time=2803.175
[Monday/August 14/08/2023 21:43:03] /home/dny4/Downloads/The.Thing.1982.720p.UHD.BluRay.x264.6CH-Pahe.in.mkv | length=6515.102 | time=2937.017
[Tuesday/August 15/08/2023 19:57:08] /home/dny4/Downloads/The.Thing.1982.720p.UHD.BluRay.x264.6CH-Pahe.in.mkv | length=6515.102 | time=3112.651
[Tuesday/August 15/08/2023 20:14:47] /home/dny4/2023-08-15 20-13-58.mkv | length=13.533 | time=13.5
[Tuesday/August 15/08/2023 20:19:11] /home/dny4/2023-08-15 20-18-27.mkv | length=16.866 | time=16.833
[Tuesday/August 15/08/2023 20:25:39] /home/dny4/2023-08-15 20-24-51.mkv | length=20.5 | time=20.467
[Tuesday/August 15/08/2023 20:27:10] /home/dny4/2023-08-15 20-26-27.mkv | length=19.066 | time=19.033
[Tuesday/August 15/08/2023 20:28:27] /home/dny4/2023-08-15 20-27-31.mkv | length=23.834 | time=23.817
[Tuesday/August 15/08/2023 20:30:57] /home/dny4/Videos/2023-08-15_20-30-04.mkv | length=21.567 | time=21.55
[Tuesday/August 15/08/2023 20:33:01] /home/dny4/Videos/The.Pyschology.of.../01 - The Psychology of Self-Transformation.mp4 | length=638.108 | time=5.3666666666667
[Tuesday/August 15/08/2023 20:33:45] /home/dny4/Videos/2023-08-15_20-32-33.mkv | length=32.6 | time=32.583
[Tuesday/August 15/08/2023 20:35:00] /home/dny4/Videos/2023-08-15_20-34-46.mkv | length=4.784 | time=4.767
[Tuesday/August 15/08/2023 20:35:32] /home/dny4/Videos/The.Pyschology.of.../01 - The Psychology of Self-Transformation.mp4 | length=638.108 | time=4.7666666666667
[Tuesday/August 15/08/2023 20:36:06] /home/dny4/Videos/2023-08-15_20-35-11.mkv | length=25.117 | time=25.1
[Tuesday/August 15/08/2023 21:11:54] /home/dny4/Downloads/BrBa.S05E02.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2833.908 | time=2833.908
[Wednesday/August 16/08/2023 12:01:29] /home/dny4/Downloads/The.Thing.1982.720p.UHD.BluRay.x264.6CH-Pahe.in.mkv | length=6515.102 | time=6515.102
[Wednesday/August 16/08/2023 12:03:35] /home/dny4/Downloads/Possession.1981.720p.BluRay.X264.950MB-Pahe.in.mkv | length=7422.708 | time=283.325
[Wednesday/August 16/08/2023 14:19:54] /home/dny4/Downloads/BrBa.S05E03.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2837.919 | time=2807.596
[Wednesday/August 16/08/2023 14:57:32] /home/dny4/Downloads/BrBa.S05E04.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2846.922 | time=2845.134
[Wednesday/August 16/08/2023 15:30:03] /home/dny4/Downloads/BrBa.S05E05.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2883.956 | time=2842.84
[Wednesday/August 16/08/2023 22:13:40] /home/dny4/Downloads/BrBa.S05E06.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2845.94 | time=2803.592
[Wednesday/August 16/08/2023 22:47:42] /home/dny4/Downloads/BrBa.S05E07.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2837.919 | time=2803.634
[Thursday/August 17/08/2023 18:04:23] /home/dny4/Downloads/BrBa.S05E07.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2837.919 | time=2837.919
[Thursday/August 17/08/2023 18:07:59] /home/dny4/Downloads/Spide-Ma.Acros.the.Spide-Vers.2023.mkv | length=8405.843 | time=4284.614
[Thursday/August 17/08/2023 19:02:54] /home/dny4/Downloads/BrBa.S05E08.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2841.93 | time=2806.971
[Thursday/August 17/08/2023 19:30:58] /home/dny4/Downloads/BrBa.S05E09.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2842.954 | time=59.81
[Thursday/August 17/08/2023 19:31:05] /home/dny4/Downloads/BrBa.S05E08.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2841.93 | time=312.646
[Thursday/August 17/08/2023 19:51:18] /home/dny4/Downloads/BrBa.S05E09.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2842.954 | time=2806.72
[Thursday/August 17/08/2023 22:32:14] /home/dny4/Downloads/BrBa.S05E11.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2843.935 | time=2802.383
[Friday/August 18/08/2023 15:57:35] /home/dny4/Downloads/BrBa.S05E12.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2835.914 | time=2795.084
[Friday/August 18/08/2023 16:21:39] /home/dny4/Downloads/BrBa.S05E13.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2773.834 | time=2737.943
[Friday/August 18/08/2023 16:36:38] /home/dny4/Downloads/BrBa.S05E12.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2835.914 | time=305.43
[Friday/August 18/08/2023 16:36:47] /home/dny4/Downloads/BrBa.S05E13.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2773.834 | time=160.827
[Friday/August 18/08/2023 16:53:56] /home/dny4/Downloads/BrBa.S05E14.720p.BrRip.x264.350MB-Pahe.in.mkv | length=2833.908 | time=2804.927
[Friday/August 18/08/2023 17:24:57] /home/dny4/Downloads/BrBa.S05E15.720p.BrRip.x264.400MB-Pahe.in.mkv | length=3206.303 | time=3164.828
[Friday/August 18/08/2023 18:16:37] /home/dny4/Downloads/BrBa.S05E16.720p.BrRip.x264.400MB-Pahe.in.mkv | length=3314.378 | time=3314.3773333333
[Saturday/August 19/08/2023 12:07:14] /home/dny4/Bro started bidding  [gcw1uofqovib1].mp4 | length=18.838 | time=18.837333333333
[Saturday/August 19/08/2023 17:35:05] /home/dny4/Downloads/Cobweb.2023.1080p.WEB-HD.x265.10Bit.6CH-Pahe.in.mkv | length=5284.691 | time=5094.256
[Saturday/August 19/08/2023 19:21:32] /home/dny4/Downloads/Spide-Ma.Acros.the.Spide-Vers.2023.mkv | length=8405.843 | time=2.669
[Sunday/August 20/08/2023 18:32:54] /home/dny4/Downloads/The Autopsy of Jane Doe 2016 720p BluRay x264 700MB-Pahe.in.mkv | length=5182.324 | time=5182.324
[Sunday/August 20/08/2023 18:56:30] /home/dny4/Downloads/Teeth.2008.720p.WEB-HD.x264.800MB-Pahe.in.mkv | length=5627.455 | time=1401.191
[Sunday/August 20/08/2023 20:21:43] /home/dny4/Downloads/Teeth.2008.720p.WEB-HD.x264.800MB-Pahe.in.mkv | length=5627.455 | time=5627.455
[Sunday/August 20/08/2023 22:58:04] /home/dny4/Downloads/The.Cloverfield.Paradox.2018.720p.BluRay.x265.HEVC-Pahe.in.mkv | length=6109.002 | time=6109.0013333333
[Friday/August 25/08/2023 08:54:39] /home/dny4/Downloads/yt/TheraminTrees/commanded to love ｜ performing false emotions for tyrants [cc] [u91ctugBCsg].mp4 | length=2217.135 | time=2217.134149661
[Friday/August 25/08/2023 08:59:03] /home/dny4/Downloads/yt/TheraminTrees/TheraminTrees [oOWaXX0ctJE].mp4 | length=55.543 | time=51.651651651652
[Friday/August 25/08/2023 11:36:00] /home/dny4/Downloads/yt/👍👍👍👍👍 [2ipue6wg50gb1].mp4 | length=16.267 | time=10.833333333333
[Friday/August 25/08/2023 12:10:16] /home/dny4/Downloads/yt/this is enough. [cJTk8V1yPRk].mp4 | length=439.67 | time=79.7
[Sunday/August 27/08/2023 18:56:07] /home/dny4/Downloads/Foundation.2021.S02E07.A.Necessary.Death.720p.WEB-DL.x264.400MB-Pahe.in.mkv | length=3236.724 | time=3183.764
[Tuesday/August 29/08/2023 16:11:43] /home/dny4/Binary Search, Linked Lists and Complexity ｜ Data Structures and Algorithms in Python (1⧸6) [Jh4t9o2y_pw].webm | length=7561.321 | time=384.5
[Tuesday/August 29/08/2023 16:16:00] /home/dny4/Binary Search Trees Python Tutorial  ｜ Data Structures and Algorithms in Python (2⧸6) [HRhGDc6Qe9k].webm | length=7751.081 | time=1296.466
[Friday/September 01/09/2023 22:59:43] /home/dny4/Courses/SDE/Fireship/03 React - The full course/01. ⚛️ - React in 100 Seconds.mp4 | length=127.757 | time=3.2032
[Friday/September 01/09/2023 23:02:23] /home/dny4/Courses/SDE/Fireship/03 React - The full course/01. ⚛️ - React in 100 Seconds.mp4 | length=127.757 | time=92.6926
[Friday/September 01/09/2023 23:02:33] /home/dny4/Courses/SDE/Fireship/03 React - The full course/01. ⚛️ - React in 100 Seconds.mp4 | length=127.757 | time=7.6076
[Friday/September 01/09/2023 23:02:34] /home/dny4/Courses/SDE/Fireship/03 React - The full course/02. 💀 - Anatomy.mp4 | length=170.838 | time=0.43376666666667
[Friday/September 01/09/2023 23:05:17] /home/dny4/Courses/SDE/Fireship/03 React - The full course/03. 🗃️ - Components.mp4 | length=164.374 | time=164.374
[Friday/September 01/09/2023 23:06:36] /home/dny4/Courses/SDE/Fireship/03 React - The full course/04. 🔀 - Conditional Rendering.mp4 | length=93.27 | time=93.269333333327
[Friday/September 01/09/2023 23:06:44] /home/dny4/Courses/SDE/Fireship/03 React - The full course/05. ➰ - Loops.mp4 | length=99.904 | time=99.904
[Friday/September 01/09/2023 23:06:47] /home/dny4/Courses/SDE/Fireship/03 React - The full course/06. 💥 - Events.mp4 | length=92.8 | time=68.6686
[Friday/September 01/09/2023 23:06:49] /home/dny4/Courses/SDE/Fireship/03 React - The full course/07. 🔄 - State.mp4 | length=105.643 | time=1.5015
[Friday/September 01/09/2023 23:08:13] /home/dny4/Courses/SDE/Fireship/03 React - The full course/08. 🌱 - Lifecycle and Effects.mp4 | length=94.848 | time=94.847999999994
[Friday/September 01/09/2023 23:09:30] /home/dny4/Courses/SDE/Fireship/03 React - The full course/09. 🌲 - Context.mp4 | length=77.398 | time=77.397333333329
[Friday/September 01/09/2023 23:10:43] /home/dny4/Courses/SDE/Fireship/03 React - The full course/10. 🚨 - Error Boundries.mp4 | length=65.515 | time=65.514666666664
[Friday/September 01/09/2023 23:10:43] /home/dny4/Courses/SDE/Fireship/03 React - The full course/10. 🚨 - Error Boundries.mp4 | length=65.515 | time=0
[Friday/September 01/09/2023 23:11:11] /home/dny4/Courses/SDE/Fireship/03 React - The full course/14. 📝 - Next.js.mp4 | length=711.994 | time=26.993633333333
[Friday/September 01/09/2023 23:13:39] /home/dny4/Courses/SDE/Fireship/03 React - The full course/15. 💎 - Prisma.mp4 | length=153.345 | time=153.34458049887
[Friday/September 01/09/2023 23:16:07] /home/dny4/Courses/SDE/Fireship/03 React - The full course/16. ⚡ - Vite.mp4 | length=148.26 | time=148.25941043084
[Friday/September 01/09/2023 23:17:23] /home/dny4/Courses/SDE/Fireship/03 React - The full course/17. 🔎 - React Query.mp4 | length=152.254 | time=74.908166666667
[Friday/September 01/09/2023 23:17:24] /home/dny4/Courses/SDE/Fireship/03 React - The full course/18. 📱 - PWAs.mp4 | length=489.106 | time=1.2679333333333
[Friday/September 01/09/2023 23:17:26] /home/dny4/Courses/SDE/Fireship/03 React - The full course/19. ⚛️ - Redux.mp4 | length=153.043 | time=1.1678333333333
[Friday/September 01/09/2023 23:17:30] /home/dny4/Courses/SDE/Fireship/03 React - The full course/20. 🐻 - Setup.mp4 | length=126.379 | time=3.3033
[Friday/September 01/09/2023 23:17:31] /home/dny4/Courses/SDE/Fireship/03 React - The full course/21. 🦧 - Express Server.mp4 | length=247.531 | time=0.66733333333333
[Friday/September 01/09/2023 23:17:32] /home/dny4/Courses/SDE/Fireship/03 React - The full course/22. 🦄 - Search Frontend.mp4 | length=306.944 | time=0.66733333333333
[Friday/September 01/09/2023 23:17:32] /home/dny4/Courses/SDE/Fireship/03 React - The full course/23. 🕹️ - Intro.mp4 | length=162.902 | time=0.33366666666667
[Friday/September 01/09/2023 23:17:33] /home/dny4/Courses/SDE/Fireship/03 React - The full course/24. 👾 - Game UI.mp4 | length=199.403 | time=0.23356666666667
[Friday/September 01/09/2023 23:17:33] /home/dny4/Courses/SDE/Fireship/03 React - The full course/25. 🎲 - Game Logic.mp4 | length=303.872 | time=0.23356666666667
[Friday/September 01/09/2023 23:17:35] /home/dny4/Courses/SDE/Fireship/03 React - The full course/26. 📱 - PWA.mp4 | length=215.083 | time=1.2012
[Friday/September 01/09/2023 23:23:37] /home/dny4/Courses/SDE/Fundamentals of backend engineering/1 - Introduction/1 - Welcome.m4v | length=347.158 | time=347.13600000009
[Saturday/September 02/09/2023 00:10:11] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/6 - Request Response.m4v | length=1657.963 | time=1657.941333335
[Saturday/September 02/09/2023 00:52:42] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/7 - Synchronous vs Asynchronous workloads.m4v | length=2550.55 | time=2550.5279999974
[Saturday/September 02/09/2023 01:12:42] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/8 - Push.m4v | length=1199.734 | time=1199.7013333345
[Saturday/September 02/09/2023 01:26:56] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/9 - Polling.m4v | length=853.654 | time=853.63200000071
[Saturday/September 02/09/2023 01:37:07] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/10 - Long Polling.m4v | length=611.072 | time=611.05066666708
[Saturday/September 02/09/2023 01:50:25] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/11 - Server Sent Events.m4v | length=798.358 | time=798.33600000064
[Saturday/September 02/09/2023 02:07:03] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/12 - Publish Subscribe PubSub.m4v | length=997.995 | time=997.97333333422
[Saturday/September 02/09/2023 02:21:55] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/13 - Multiplexing vs Demultiplexing h2 proxying vs Connection Pooling.m4v | length=892.31 | time=892.28800000075
[Saturday/September 02/09/2023 02:44:38] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/14 - Stateful vs Stateless.m4v | length=1362.752 | time=1362.730666668
[Saturday/September 02/09/2023 03:06:12] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/15 - Sidecar Pattern.m4v | length=1293.76 | time=1293.7386666679
[Saturday/September 02/09/2023 03:07:20] /home/dny4/Courses/SDE/Fundamentals of backend engineering/3 - Protocols/16 - Protocols Intro.m4v | length=68.416 | time=68.394666666663
[Saturday/September 02/09/2023 03:18:08] /home/dny4/Courses/SDE/Fundamentals of backend engineering/3 - Protocols/17 - Protocol Properties.m4v | length=647.403 | time=647.38133333379
[Monday/September 04/09/2023 12:42:25] /home/dny4/Downloads/They.Cloned.Tyrone.2023.720p.WEBRip.x264.AAC-[YTS.MX].mp4 | length=7450.816 | time=2.7083333333333
[Tuesday/September 05/09/2023 11:31:48] /home/dny4/bigboxSWE - Videos/01 - Fifty Fifty Rule For Programming.mp4 | length=73.608 | time=73.607256235825
[Tuesday/September 05/09/2023 13:37:21] /home/dny4/bigboxSWE - Videos/02 - Stoicism for Programmers.mp4 | length=63.6 | time=63.599455782312
[Tuesday/September 05/09/2023 13:38:42] /home/dny4/bigboxSWE - Videos/03 - When Programming Feels Weird.mp4 | length=74.722 | time=74.721814058954
[Tuesday/September 05/09/2023 13:38:52] /home/dny4/bigboxSWE - Videos/04 - Code In Secret.mp4 | length=69.428 | time=6.0833333333333
[Tuesday/September 05/09/2023 13:38:56] /home/dny4/bigboxSWE - Videos/05 - How To Code Everyday.mp4 | length=87.563 | time=2
[Tuesday/September 05/09/2023 15:48:41] /home/dny4/Courses/SDE/Fundamentals of backend engineering/1 - Introduction/2 - Who is this course for.m4v | length=181.934 | time=181.90933333333
[Tuesday/September 05/09/2023 16:08:27] /home/dny4/Courses/SDE/Fundamentals of backend engineering/1 - Introduction/1 - Welcome.m4v | length=347.158 | time=346
[Tuesday/September 05/09/2023 16:08:29] /home/dny4/Courses/SDE/Fundamentals of backend engineering/1 - Introduction/2 - Who is this course for.m4v | length=181.934 | time=180.66666666667
[Tuesday/September 05/09/2023 16:18:38] /home/dny4/Courses/SDE/Fundamentals of backend engineering/1 - Introduction/3 - Course Outline.m4v | length=647.232 | time=647.21066666712
[Tuesday/September 05/09/2023 16:18:40] /home/dny4/Courses/SDE/Fundamentals of backend engineering/1 - Introduction/3 - Course Outline.m4v | length=647.232 | time=0
[Tuesday/September 05/09/2023 16:20:42] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/5 - Backend Communication Design Patterns Intro.m4v | length=122.2 | time=122.17599999999
[Tuesday/September 05/09/2023 17:51:30] /home/dny4/Courses/SDE/Fundamentals of backend engineering/2 - Backend Communication Design Patterns/6 - Request Response.m4v | length=1657.963 | time=297.4
[Friday/September 08/09/2023 13:29:01] /home/dny4/Downloads/Teeth.2008.720p.WEB-HD.x264.800MB-Pahe.in.mkv | length=5627.455 | time=2519.6
[Friday/September 08/09/2023 13:53:42] /home/dny4/Downloads/The.Cloverfield.Paradox.2018.720p.BluRay.x265.HEVC-Pahe.in.mkv | length=6109.002 | time=2193.566
[Friday/September 08/09/2023 13:54:19] /home/dny4/Downloads/The.Cloverfield.Paradox.2018.720p.BluRay.x265.HEVC-Pahe.in.mkv | length=6109.002 | time=14.723
